Metric,Value
FLOPs,37.62 MMac
Parameters,68.72 M
Model Size (MB),262.23730087280273
Training Losses
,94.59333333333333
,94.59333333333333
,93.91777777777777
,94.65555555555555
,96.51555555555555
,95.2311111111111
,95.22444444444444
,94.82
Validation Accuracies
,8.38
,11.98
,14.34
,18.9
,22.84
,27.62
,32.98
,34.74
,39.18
,39.44
,43.76
,42.48
,43.44
,46.0
,47.56
,48.26
,47.92
,48.46
,46.82
,48.42
,47.5
,49.38
,49.98
,50.38
,51.82
,50.24
,49.94
,49.88
,51.8
,51.62
,50.08
,52.38
,51.76
,50.32
,51.18
,49.6
,51.32
,50.9
,47.48
,49.24
,50.24
,48.88
,49.7
,51.88
,49.64
,49.02
,50.24
,51.18
,48.88
,49.5
,49.1
,49.58
,49.98
,50.1
,49.32
,50.74
,49.54
,50.58
,50.48
,51.18
,50.14
,50.9
,50.24
,50.96
,49.84
,48.92
,50.94
,51.36
,49.16
,51.08
,50.78
,50.52
,51.38
,50.46
,49.48
,48.96
,49.04
,48.42
,48.84
,48.54
,49.9
,49.52
,49.18
,49.86
,48.18
,48.28
,47.5
,49.4
,49.74
,50.9
,47.74
,49.44
,49.16
,47.54
,49.16
,50.1
,50.18
,49.66
,48.44
,47.42
Epoch Times
,211.97921562194824
,217.66589093208313
,211.9790017604828
,212.00956916809082
,211.41726326942444
,212.35114669799805
,211.9260377883911
,212.89796423912048
,211.58696222305298
,213.69949674606323
,226.3299081325531
,212.6692554950714
,258.98751616477966
,212.11002111434937
,211.7319757938385
,212.04922938346863
,211.51092505455017
,213.14992570877075
,211.95429611206055
,214.243328332901
,213.55130076408386
,214.37542867660522
,291.21809434890747
,211.40456676483154
,211.365008354187
,210.68850231170654
,211.97709155082703
,391.6666543483734
,212.10514187812805
,212.7287516593933
,212.48762893676758
,212.43573093414307
,211.11714386940002
,212.1042582988739
,211.30965161323547
,211.82278895378113
,211.54375767707825
,211.54759097099304
,210.67949867248535
,211.85988521575928
,211.17291402816772
,212.9745740890503
,212.9457859992981
,211.1669886112213
,211.14872765541077
,211.13241863250732
,210.83858013153076
,211.38434767723083
,211.2798454761505
,212.36041116714478
,212.0162854194641
,832.9245166778564
,604.4996404647827
,212.8410975933075
,212.815288066864
,212.8884036540985
,211.03220558166504
,213.23114395141602
,211.62256479263306
,211.63511753082275
,211.65752005577087
,210.7857530117035
,952.170284986496
,212.21366262435913
,220.86350965499878
,233.13373136520386
,213.4736669063568
,214.03080654144287
,217.42205238342285
,215.96340918540955
,214.00369811058044
,213.58952379226685
,210.13842749595642
,269.9792709350586
,206.11573004722595
,207.2711582183838
,205.9691424369812
,206.32450008392334
,206.3262197971344
,207.43562531471252
,207.04614567756653
,206.92023015022278
,208.02625012397766
,209.19009065628052
,207.24699521064758
,207.39541578292847
,206.51075410842896
,206.18104672431946
,251.77316188812256
,209.22281169891357
,207.20861411094666
,207.3058624267578
,420.191189289093
,212.05292344093323
,286.1548194885254
,211.0078248977661
,211.84210562705994
,213.43473362922668
,290.94962978363037
,214.0511679649353
