Metric,Value
FLOPs,15.52 GMac
Parameters,134.67 M
Model Size (MB),513.7374744415283
Training Losses
,52.76
,52.98
,52.64
,53.38
,53.12
,52.86
,53.0
,52.64
,52.76
,52.44
,51.82
,53.48
,53.1
,51.52
,52.9
,52.48
,52.66
,52.98
,52.9
,52.3
,52.38
,52.04
,52.48
,52.38
,52.6
,52.1
,51.4
,51.0
,52.84
,51.5
,52.12
,51.44
,52.18
,52.54
,51.54
,52.24
,52.58
,52.66
,51.7
,52.18
,51.34
,52.44
,51.64
Epoch Times
,356.79412865638733
,206.34763646125793
,207.06865525245667
,294.64699268341064
,207.02531456947327
,206.69055843353271
,206.94482469558716
,207.17012906074524
,206.9135971069336
,207.83704900741577
,208.1573944091797
,213.69944763183594
,213.03786826133728
,213.83227705955505
,213.35193014144897
,215.22410035133362
,214.0761103630066
,214.5692970752716
,212.94962191581726
,214.96719074249268
,213.07060933113098
,212.64933323860168
,328.0968191623688
,205.89573001861572
,206.9469907283783
,207.32672882080078
,206.42617201805115
,207.2572479248047
,206.73525595664978
,206.30943894386292
,340.63777446746826
,206.98232889175415
,206.11147809028625
,212.2850465774536
,206.9478166103363
,206.67987966537476
,206.4761323928833
,206.49313950538635
,231.32102155685425
,207.23338055610657
,208.07081174850464
,596.5259091854095
,205.7471821308136
,207.92762637138367
,207.27413415908813
,207.21344208717346
,207.6159815788269
,217.70216012001038
,219.78797364234924
,353.98865127563477
,207.2587764263153
,206.10948300361633
,206.76990389823914
,206.5027859210968
,206.73399186134338
,207.353942155838
,206.66085410118103
,207.3371238708496
,206.73728966712952
,207.8453803062439
,207.57696318626404
,208.74119472503662
,207.95514798164368
,207.1868920326233
,207.07275438308716
,206.53406858444214
,207.2691206932068
,206.75706243515015
,206.61851048469543
,206.0456748008728
,208.10761189460754
,208.89151668548584
,209.19144105911255
,208.60491061210632
,207.59087800979614
,208.77251958847046
,206.98033666610718
,207.78066086769104
,208.73546600341797
,207.30044078826904
,208.18458080291748
,207.25089740753174
,207.60687112808228
,208.06480646133423
,211.48048329353333
,207.50762128829956
,207.46349000930786
,207.40532612800598
,206.98380613327026
,207.96424221992493
,319.1672406196594
,206.39060425758362
,210.2664439678192
,206.3302686214447
,207.89677143096924
,206.53213620185852
,208.44771528244019
,280.80184745788574
,206.21286034584045
,206.76375651359558
